Copyright Central Council of Church Bell Ringers, December 2011
Surprise Major methods

No.	Name	Notation	hl	le	lh	fch	Tower bells	Place	Handbells	RW ref
9569	Byrneley	36-56.14.58-58.36.14-14.38.16.34.16.	58	18	g	BEO/cd	1998-02-20	Burnley		98/286 763
9570	Goldsmith	36-56.14.58-58.36.14-14.58-14-	18	18	15237486		1983-01-01	Dodderhill		83/21
9571	Hounslow	36-56.14.58-58.36.14-14.58-14-	38	12	b	BE/cd	1964-04-16	Willesden		64/299
9572	Woking	36-56.14.58-58.36.14-14.58-14-	38	18	g	BE/cd	1961-02-09	Willesden		61/123
9573	Belper	36-56.14.58-58.36.14-14.58-34.56.	18	12	d	BEK/cd	1963-11-16	Belper		63/818
9574	Brentham	36-56.14.58-58.36.14-14.58-34.56.	18	18	j	BEK/cd	1965-12-16	Willesden		66/11
9575	Hortons Four	36-56.14.58-58.36.14-14.58.16-12.	38	18	j	BDES/cd	1999-04-10	Burnley		99/458
9576	Double Glasgow	36-56.14.58-58.36.14-14.58.34-36.	18	18	18756243		1968-12-05	Bushey		69/10
9577	Mark Lane	36-56.14.58.12-38-14-1458.36-16.	38	18	j	BEOT/c	2006-08-06	London, St Olave, Hart Street		06/814
9578	Aubergine	36-56.14.58.12-38.14-14.58.14-14.	58	12	a	BET/c	Spliced			09/926
9579	Ranmore	36-56.14.58.12.56.38.12-14.38.16-36.	18	18	j	BENT/d	2001-11-22	Bermondsey		01/1242
9580	Scylla	36-56.14.58.12.58.1236-14-38.16-16.	38	18	g	BET/d	Spliced			77/773 779
9581	Charybdis	36-56.14.58.12.58.1236-14-38.16-36.	18	18	g	BET/d	Spliced			77/773 779 910
9582	Destructor	36-56.14.58.12.58.36.14-14.38.16-12.	38	18	j	BDENT/c	2009-09-02	York, St Lawrence		09/975
9583	Quidenham	36-56.14.58.12.58.36.14-14.58-14-	18	18	g	BET/c	1978-07-18	Bushey		78/693
9584	Antigua	36-56.14.58.12.58.36.14-14.58.34-36.	18	18	j	BENT/c	1994-09-16	Meldreth		94/1117
9585	North Hackney	36-56.14.58.12.58.36.14-34.58-34-	18	18	g	BET/ac	1997-02-01	South Hackney		97/315
9586	Chatteris	36-58.14-1258-36-14-58-14-	58	12	a	E/cde	1993-03-09	Trumpington		93/348
9587	Stagsden	36-58.14-1258-36.14-14.58.14-14.	58	12	a	E/cde	1993-06-15	Trumpington		93/698
9588	Nottinghamshire	36-58.14-1258-38-14-58.16-56.	18	18	m	BE/cdef	1974-10-28	Salford, Sacred Trinity		74/965
9589	Palatine	36-58.14-58-16-14-58.14-14.	58	12	a	E/cd	1923-12-17	Oswaldtwistle		23/819 827
9590	Inkersall	36-58.14-58-36.14-14.58.14-14.	58	12	a	EK/d	1991-10-19	Daventry		91/1184 05/450
9591	Besses o'th'Barn	36-58.14-58-38-12-58-36.14.	38	18	m	BEM/de	1995-12-22	Meldreth		91/395 96/121
9592	Kibworth	36-58.14-58-38-14-58.14-14.	38	12	b	EK/d	1958-04-12	Kibworth		58/279
9593	Liverpool Street Station	36-58.14.56-56.1238-14-1258-56-	18	18	m	DEN/d	Spliced			04/272
9594	Umbria	36-58.14.58-12.36-14-58.14-14.	58	18	h	BE/cd	2004-04-28	Walkden		04/494
9595	Lyndhurst	36-58.14.58.12-16-34-38-34-	38	12	b	BDE/ade	1977-09-24	Lyndhurst		77/934
9596	Earthworm	36-58.16-56-38-34-1238-14-	18	12	e	BE/acd	Spliced			08/37
9597	Ebeneezer	36.58-14-58-16-12-38.14.56-	78	12	e	BDN/d	Spliced			02/519
9598	Cambridge Blue	36.58-14-58-36-14-58-14.36.	18	18	j	N/d	Spliced			04/1045
9599	Swallow	36.58-14.58.12.58.36.12-14.38.16.34-	38	18	h	BDN/de	2008-03-31	Walworth		08/416
9600	Downing College	36.58-16.58-58.16.34-12.38.14-34.	58	12	d	DFN/ad	1992-12-11	Meldreth		84/622 93/123
9601	Revolver	36.58.36.14-58-38-12-58-14-	18	12	f	DFNO	Spliced			10/842
9602	Angel	36.58.36.14.56-58.1236-34-38-56-	18	18	m	DN/ae	Spliced			04/57
9603	Harefield	38-34.16-56-38-12-58.14-34.	58	12	a	BDK	1961-02-25	Knebworth		61/156
9604	Prestbury	38-36.14-12-36.14-14.38-36-	18	12	f	BDNO/d	1972-05-01	Warnham, St Margaret		66/545 717 72/563
9605	Elford	38-36.14-12-36.14-14.58.16-16.	58	12	f	BDN/d	1954-10-02	Drighlington		54/659 800
9606	Bedfont	38-36.14.56-58.16-34-38.56-56.	18	12	f	BDN	1962-05-10	Willesden		62/343
9607	Hatton	38-36.14.56-58.36-14-58.36.14.36.	58	12	a	BDKN	1988-06-04	Harrow Weald		88/621
9608	Gemini	38-36.14.58-58.36.14-14.58.36-16.	78	12	b	BNO	1978-05-22	Pendlebury		78/520
9609	Janus	38-36.1458-58-36-14-1458.36-16.	78	12	b	BNO	1999-12-31	Willesden		00/60
9610	Ebony	38-38.14-12-16-12-58-14-	18	12	b	BD/ac	1998-10-07	Barrow Gurney		98/1087
9611	Lulworth	38-38.14-12-16-12-58.14-14.	78	12	c	BD/ac	1984-11-27	Meldreth		85/10
9612	Copernicium	38-38.14-12-16-12-58.16-16.	38	12	f	BDG/a	2009-10-30	Barrow Gurney		09/1166
9613	Thriplow	38-38.14-12-16-14-38-14-	58	12	e	BDK	1983-08-25	Meldreth		83/773
9614	Shepreth	38-38.14-12-16-14-58-14-	78	12	c	BDK	1980-09-16	Meldreth		80/880
9615	Ravenclaw	38-38.14-12-16-34-1458-56-	18	12	d	BD	2003-02-21	Meldreth		02/191 03/273
9616	Flamenco	38-38.14-12-36-12-38.12.36.14.	58	12	f	BDN/f	Spliced			08/37
9617	Dulwich	38-38.14-12-36-14-58-14.36.	58	12	d	BDK/d	1984-01-31	Meldreth		84/191
9618	Northwood	38-38.14-12-36-34-58-16-	18	12	f	BDU	1958-04-10	Willesden		58/263
9619	Revelstoke	38-38.14-12-36.12.34-1258-16-	18	12	f	BDPU	1990-11-13	Burton Latimer		67/47 91/62
9620	Bromham	38-38.14-12-36.14-14.38.16-16.	38	12	b	BDE/d	1978-11-18	Bromham (Beds)		78/1072
9621	Branston	38-38.14-12-36.14-14.38.16-36.	18	12	b	BDE/d	1954-03-27	Southport, Christ Church		54/229
9622	Shropshire	38-38.14-12-36.14-14.58.14-14.	38	12	b	BD/d	1961-08-10	Willesden		61/568
9623	Columbium	38-38.14-12-36.14-34.58-14-	18	12	b	BD/cd	1989-11-15	Barrow Gurney		90/99
9624	Aylestone	38-38.14-12-38-12-38-14-	78	12	a	BDK	1953-05-06	Aylestone		53/308 54/782
9625	Streatham	38-38.14-12-38-12-38.14-12.	78	12	a	BDK	1985-02-09	Putney		85/219
9626	Haslingfield	38-38.14-12-38-12-38.14-34.	78	12	a	BDK/a	1985-02-12	Meldreth		85/217
9627	Grotton	38-38.14-12-38-12-38.14.56.34.	78	12	a	BD	2007-03-09	Middleton (Lancs)		91/395 07/313
9628	Lynton	38-38.14-12-38-12-58-14-	58	12	c	BDK	1986-07-14	Meldreth		86/694
9629	Vaduz	38-38.14-12-38-12-58-56-	38	12	b	BD	2009-12-13	Marston Bigot, Pig-le-Tower		10/149
9630	Newport	38-38.14-12-38-14-1238-14-	38	12	f	BDN/d	1991-01-13	Cambridge, St Andrew-the-Great		88/441 91/197
9631	September	38-38.14-12-38-14-3458-14-	58	12	c	BD/cd	1976-09-13	Salford, Sacred Trinity	1986-09-07	76/885 86/902
9632	Orwell	38-38.14-12-38-14-38.14-16.	58	12	b	BD/ade	1934-04-26	Helmingham	1978-01-04	34/276 396 78/102
9633	Millhouse	38-38.14-12-38-14-58-1236-	78	12	a	BD/ad	1999-08-31	Loughborough Bellfoundry		99/920
9634	Leckhampton	38-38.14-12-38-14-58-16-	18	12	f	BDM/d	1973-03-31	Leckhampton		66/762 73/333
9635	Daventry	38-38.14-12-38-14-58-36-	78	12	a	BDE/d	1933-01-19	Helmingham	1977-11-30	33/67 77/1116
9636	Aquamarine	38-38.14-12-38-14-58-56.14.	38	12	b	BD/de	1993-03-17	Barrow Gurney		93/398
9637	Woolwich	38-38.14-12-38-14-58.12-14.	58	12	c	BD/cd	1986-10-28	Meldreth		86/1030
9638	Weybridge	38-38.14-12-38-14-58.14-56.	38	12	b	BD/d	1986-11-17	Meldreth		86/1090
9639	Shadwell	38-38.14-12-38-14-58.34-14.	58	12	c	BD/cd	1986-12-15	Meldreth		87/59
9640	Graphite	38-38.14-12-38-14-58.36.12-	78	12	a	BD/ad	1993-01-20	Barrow Gurney		93/250
9641	Rome	38-38.14-12-38-34-38-56-	58	12	b	BD/a	2010-02-14	Marston Bigot, Pig-le-Tower		10/219
9642	Zirconium	38-38.14-12-38-34-58-14-	58	12	c	BDK	1979-01-19	Bristol Cathedral	1987-04-30	79/181 87/475
9643	Bromley	38-38.14-12-38-34-58.14-12.	58	12	c	BDK	1987-03-16	Meldreth		87/336
9644	Berkhamsted	38-38.14-12-38-34-58.14-34.	58	12	c	BDK/a	1987-04-21	Meldreth		87/450
9645	Liss	38-38.14-12-38.12-14.58.36.12.36.	18	12	f	BDK/e	1984-07-17	Meldreth		84/301 686
9646	Isambard	38-38.14-12-38.14-12.58.14-16.	78	12	a	BD/cd	1975-08-15	Bristol Cathedral		75/808
9647	King's College	38-38.14-12-38.14-12.58.36-16.	78	12	a	BD/dY	1991-07-26	Meldreth		84/622 91/1064
9648	Wheatley	38-38.14-12-38.14-14.38-34-	38	12	d	BD/ad	1937-08-14	Erith, St John-the-Baptist		37/548
9649	Richmond	38-38.14-12-38.14-14.38-36-	18	12	f	BDO/d	1957-07-04	Willesden	2006-11-27	55/419 425 57/459 07/12
9650	Londonderry	38-38.14-12-38.14-14.38.16-14.	38	12	b	BDK/de	1927-09-02	Holborn, St Giles-in-the-Fields	1974-05-28	27/564 567 74/536
9651	Surprise	38-38.14-12-38.14-14.38.16-34.	18	12	b	BD/ade	1972-09-22	Bristol Cathedral		72/840
9652	Findon	38-38.14-12-38.14-14.58.12-14.	58	12	c	BDK/d	1987-09-01	Meldreth		87/850
9653	Lytton	38-38.14-12-38.14-14.58.14-1456.	38	12	b	BD/de	2007-04-23	Wandsworth, Holy Trinity		07/494
9654	Roentgenium	38-38.14-12-38.14-14.58.14-16.	38	12	b	BDM/d	2004-07-02	Bristol Cathedral		04/806
9655	Edenbridge	38-38.14-12-38.14-14.58.14-36.	18	12	b	BDE/d	1978-08-21	Meldreth		78/776
9656	Otford	38-38.14-12-38.14-14.58.14-36.	78	12	a	BDE/d	1967-12-16	Headcorn		68/10
9657	Krypton	38-38.14-12-38.14-14.58.14.36.12.	78	12	a	BDG/ad	1979-02-20	Barrow Gurney		79/224
9658	Illey	38-38.14-12-38.14-14.58.14.56.14.	38	12	b	BD/de	1966-03-30	Edgbaston	1987-09-27	66/284 87/918
9659	London	38-38.14-12-38.14-14.58.16-16.	58	12	f	BD/d	1835-11-17	Norwich, St Andrew	1904-01-26	BN V22/551
9660	Water	38-38.14-12-38.14-14.58.16-16.	58	18	l	BD/d	1974-11-21	Salford, Sacred Trinity		74/1063
9661	Backwell	38-38.14-12-38.14-14.58.34-14.	58	12	c	BDK/d	1980-11-22	Backwell		81/7
9662	Blue Boar	38-38.14-12.58.36.14.78-58.16-16.	78	12	b	BDR	Spliced			83/426
9663	Hyde	38-38.14-56-16-12-58-12-	18	12	f	B/a	1984-10-15	Meldreth		84/959
9664	Trimontium	38-38.14-56-16.34-34.58.34-14.	38	12	f	B/ae	1976-07-10	Bolsterstone		76/697
9665	Sovereign	38-38.14-56-16.34-34.58.34-34.	18	12	f	B/a	1977-09-02	Helmshore		77/871
9666	Glastonbury	38-38.14-56-36-14-58.16-16.	58	12	a	BO/ae	1984-12-11	Meldreth		85/35
9667	Porlock	38-38.14-56-36.14-12.38.16-16.	58	12	f	BDO/a	1985-06-17	Meldreth		85/626
9668	Method3	38-38.14-58-16-14-58-34-	18	12	e	BDEN	2006-07-19	Bitterne Park		06/764
9669	Sprotborough	38-38.14-58-16.34-14.58-12-	18	12	e	BN/ab	1965-06-10	Willesden		65/437
9670	Leicester Square	38-38.14-58-36.12-14.38.12-16.	58	12	b	BDEN/b	Spliced			03/226
9671	Brigantes	38-38.14.56-56.1238-14-3458.16-16.	18	12	f	B/ade	1994-10-01	Creswell		94/1146
9672	Yetminster	38-38.14.56-56.38-14-58.14-14.	58	12	c	BK/a	1984-12-04	Meldreth		85/10
9673	Totteridge	38-38.14.56-56.38-34-58.16-12.	78	12	a	BDE/a	1990-01-13	Meldreth		90/178
9674	Chesterton	38-38.14.56-56.38.12-14.38.16-16.	78	12	a	BDG/ad	1991-05-14	Meldreth		91/542
9675	Wimbledon	38-38.14.56-56.38.14-12.58.36-16.	38	12	f	BEKO/a	1985-07-02	Meldreth		85/665
9676	Merton	38-38.14.56-56.38.14-14.38.56-16.	78	12	a	BEK/a	1991-10-12	Meldreth		91/1086
9677	Sherborne	38-38.14.56-56.38.14-14.58-14-	58	12	c	BK/a	1984-03-13	Meldreth		84/321
9678	Yarcombe	38-38.14.56-56.38.14-14.58.14-16.	38	12	b	BKN/a	1992-06-20	Trumpington		92/698
9679	Oborne	38-38.14.56-56.38.14-34.58.14-14.	58	12	c	BK/ac	1988-09-10	Sherborne (Dorset)		88/950
9680	Io	38-38.14.56-58.16-14-38.16-12.	58	12	c	B/ade	1995-03-11	Frindsbury		95/418
9681	St Mary's Gate	38-38.14.56-58.16.34-14.58-16-	18	12	f	B/ace	1997-08-09	Arundel		97/930
9682	Biddulph	38-38.14.58-12.36.78-14.58.16-16.	78	12	b	BDN	Spliced			83/426 05/450
9683	Carolina	38-38.1456-56-38.14-12.58.14-36.	78	12	a	BEK/ac	1996-01-28	Sullivans Island, SC		96/248
9684	Oxford Street	38-38.1456-58-1236-14-1238-16-	58	12	d	BEG/e	Spliced			03/226
9685	Alverstoke	38-38.16-12-36-14-38.16-36.	58	12	a	BD/e	1980-02-19	Bushey		80/229
9686	Cuckfield	38-38.16-12-36-14-58.14.36.14.	58	12	f	BD/ef	1962-07-19	Willesden		62/514
9687	Romsey	38-38.16-12-36-14-58.34.16-	58	12	f	BDNU/e	1989-12-08	Brockenhurst		70/195 90/68
9688	Clapham	38-38.16-12-36-14-58.36.14.36.	58	12	f	BD/ef	1984-02-14	Meldreth		84/215
9689	Roxeth	38-38.16-12-36.14-14.38-14.36.	58	12	d	BDK/eZ	1979-10-20	Rothwell (Northants)		79/997
9690	Woodbridge	38-38.16-12-36.14-14.38.14-14.	58	12	e	BDK/e	1933-04-10	Helmingham		33/243 503
9691	Denbigh	38-38.16-12-36.14-14.58-16-	78	12	c	BD/ae	1964-07-09	Willesden		64/502
9692	Skipton	38-38.16-12-36.14-14.58.16-16.	78	12	c	BD/ae	1979-05-26	Meldreth		79/568
9693	Hardham	38-38.16-12-38.14-14.58-16-	38	12	c	BD/e	1963-12-12	Willesden		64/10
9694	Chomolungma	38-38.16-12.56.38.12-14.38.12-16.	38	12	b	BDEK/d	1993-05-29	Bristol, St Ambrose		93/626
9695	Nobelium	38-38.16-12.56.38.12-14.38.14-56.	18	12	b	BDK/cd	1982-02-17	Barrow Gurney		82/236
9696	Westmorland	38-38.16-12.56.38.14-12.38.56-34.	18	12	b	BDK	1975-01-20	Salford, Sacred Trinity		75/152
9697	Temple	38-38.16-12.56.38.14-14.58.14.36.14.	78	12	a	BDK/e	1977-12-09	Bristol Cathedral		78/84
9698	White Sapphire	38-38.16-12.56.38.14-14.58.16-16.	38	12	f	BDKO	1997-02-12	Barrow Gurney		97/291
9699	Monroe	38-38.16-12.58.36-14-38.16-14.	58	12	c	BDK/bcd	1993-11-26	Farnworth-with-Kearsley		94/107
9700	Wincanton	38-38.16-1256-16-14-38.16-16.	38	12	b	BEK/d	1985-03-12	Meldreth		85/327
9701	Tintagel	38-38.16-1256-36-14-58.16-16.	58	12	f	BDK	1985-01-29	Meldreth		85/197
9702	Bart's Betrayed Profundus	38-38.16-56-1238-14-58.14-14.	58	12	c	BK	1995-01-26	Shoreditch		95/221
9703	Lanthanum	38-38.16-56-16-12-38.12-14.	58	12	e	B/c	1982-12-22	Barrow Gurney		83/55
9704	Ivory	38-38.16-56-16-12-38.56-34.	18	12	d	B	1998-02-18	Barrow Gurney		98/234
9705	St Aldhelm	38-38.16-56-16-12-58-12-	78	12	c	B	1971-01-02	Malmesbury		71/118
9706	Canonbury	38-38.16-56-16-12-58.12-14.	38	12	b	BK	1987-06-13	Harrow Weald		87/627
9707	Dundry	38-38.16-56-16-12-58.14-14.	78	12	c	B/c	1980-05-16	Bristol Cathedral		80/508
9708	Braughing	38-38.16-56-16-34-58-12.36.	18	12	d	B/a	2009-02-16	Bushey		09/226
9709	Round Bush	38-38.16-56-16-34-58-16-	58	12	a	B/a	2008-11-24	Bushey		08/1307
9710	Ridge	38-38.16-56-16-34-58.14-14.	78	12	c	B/ac	2005-12-19	Bushey		06/84
9711	Chittlehampton	38-38.16-56-16-34-58.34-14.	38	12	b	BK/a	1987-12-29	Trumpington		88/68
9712	Whipsnade	38-38.16-56-16-34-58.36.12-	18	12	d	B/a	2006-05-15	Bushey		06/550
9713	Barrow Court	38-38.16-56-16.34-14.58-14-	18	12	b	B/ac	1992-06-17	Barrow Gurney		92/697
9714	Silicon	38-38.16-56-36-14-38-12-	58	12	e	B/d	1987-10-21	Barrow Gurney		87/1095
9715	Sulfur	38-38.16-56-36-14-38.14-14.	58	12	e	B/cd	1990-06-27	Barrow Gurney		90/776
9716	Sonning	38-38.16-56-36.14-12.38.16-56.	38	12	b	BDI/d	1970-11-21	Bristol, SS Philip & Jacob	1988-01-17	69/551 70/999 88/159
9717	Banstead	38-38.16-56-36.14-14.38-16-	38	12	e	BK/d	1950-01-21	Banstead		50/84 160
9718	Grange Hill	38-38.16-56-36.14-34.58.12-34.	18	12	b	B/d	Spliced			87/688
9719	St Albans	38-38.16-56-38-12-58-14-	58	12	c	BDK	1934-01-20	Aldenham		34/66 140
9720	Seagrave	38-38.16-56-38.14-12.38.16-12.	38	12	b	BDE/d	1973-07-28	Finedon		73/921
9721	Molybdenum	38-38.16-56-38.14-14.38.14-14.	38	12	f	BO/d	1979-04-03	Barrow Gurney		79/412
9722	Wiltshire	38-38.16-56-38.14-14.58-16-	78	12	a	B/dY	1958-06-12	Willesden		58/443
9723	Pembroke	38-38.16-56-38.14-14.58.16-16.	78	12	a	B/dY	1961-05-18	Willesden		61/359
9724	Shoreditch	38-38.16-58-16-14-58-16-	78	12	f	BE/d	1960-02-04	Willesden		60/116
9725	Blagdon	38-38.16-58-16-14-58-16.34.	78	12	f	BEN/d	1989-11-14	Burton Latimer		67/10 60 90/45
9726	Benington	38-38.16-58-16-14-58.16-16.	78	12	f	BE/d	1949-05-05	Willesden		49/238
9727	Bideford	38-38.16-58-16-34-58.36-16.	78	12	f	BE/d	1971-04-27	Warnham, St Margaret		67/47 71/667
9728	Shrivenham	38-38.16-58-16.34-14.38-14.36.	78	12	f	BOR/cd	1989-07-11	Burton Latimer		66/812 89/756
9729	Dursley	38-38.16-58-16.34-14.58.16-12.	78	12	f	BG/cd	1977-09-26	Warnham, St Margaret		66/545 717 77/913
9730	Vallium	38-56.14-12-36-14-58-16-	58	12	e	B/acX	1983-06-07	Barrow Gurney		83/583
9731	Coverdale	38-56.14-12-36-14-58.36-16.	38	12	f	BEO/ac	1996-09-28	Creswell		96/1131
9732	Bull Point	38-56.14-12-38-14-58-14-	18	12	d	B/ac	1995-08-07	Combe Martin		95/983 1163
9733	Bromine	38-56.14-12-38-14-58-14.36.	78	12	e	B/ace	1987-04-22	Barrow Gurney		87/494
9734	Weardale	38-56.14-12.56.38-14-58-14-	58	12	a	BE/ac	1962-09-22	Houghton-le-Spring		62/687
9735	Merefield	38-56.14-12.56.38.14-14.58.14-14.	58	12	a	BE/ac	1990-05-12	Easton Neston		90/687
9736	Fork Handles	38-56.14-1256-38.14-14.58-16-	58	12	c	BE/acX	2006-03-02	Sproxton		06/281
9737	Melrose Abbey	38-56.14-1256-38.14-14.58.14-36.	78	12	f	BE/ac	1996-04-15	Fairwarp		96/517
9738	Wroxall	38-56.14-1256-38.14-14.58.36-36.	18	12	d	BE/ac	1998-09-07	Steyning		98/1016
9739	Coopers	38-56.14-56-1236-14-58-14-	78	12	a	B/ac	2011-05-14	Guiseley		11/563
9740	Meitnerium	38-56.14-56-1236-34-38-14-	58	12	c	B/ac	1995-01-04	Barrow Gurney		95/275
9741	Humph	38-56.14-56-1238-12-38-14-	78	12	f	B/ac	1977-09-23	Bristol Cathedral		77/956
9742	Willow Grove	38-56.14-56-1238-12-38.56-14.	78	12	f	BD/ac	2000-10-27	Philadelphia, PA, St Martin		00/1280
9743	Spitalfields 1729	38-56.14-56-1238-14-1258.34-14.	58	12	a	B/ac	2011-07-04	Spitalfields		11/750
9744	Regium	38-56.14-56-1238-14-58-12.36.	78	12	f	B/ac	1992-08-17	Babbacombe		92/966
9745	Jupitium	38-56.14-56-1238-14-58-1236-	78	12	f	B/ac	1992-07-08	Barrow Gurney		92/892
9746	Tellurium	38-56.14-56-1238-14-58-14-	58	12	a	B/ac	1983-04-13	Barrow Gurney		83/407
9747	Nielsbohrium	38-56.14-56-1238-14-58.36.12-	78	12	f	B/ac	1988-10-12	Barrow Gurney		88/1140
9748	Fire Opal	38-56.14-56-1238-34-38-16-	58	12	e	B/ab	1997-11-05	Barrow Gurney		97/1242
9749	Towneley	38-56.14-56-16-14-38.16.34-	38	12	b	BDK/ac	1999-05-21	Burnley		98/1241 99/603
9750	Brockley	38-56.14-56-16-14-58.34-16.	58	12	b	BK/ac	1980-01-05	Finedon		72/559 80/142
9751	Glucinium	38-56.14-56-36-12-58-16-	58	12	f	B/a	1989-12-27	Barrow Gurney		90/99
9752	Burrium	38-56.14-56-36-14-58.14-12.	78	12	a	BK/a	1978-10-21	Eastwood (Notts)		78/1009
9753	Sawbridgeworth	38-56.14-56-36.12-14.58-14-	78	12	a	B/ac	2010-06-14	Bushey		10/690
9754	Bectone	38-56.14-56-38-12-1238-14-	78	12	f	B/ac	2002-09-05	Barrow Gurney		02/991
9755	Xunantumich	38-56.14-56-38-12-1238-1456-	78	12	f	BD/a	2006-11-19	Milton		06/1198
9756	Oodnadatta	38-56.14-56-38-12-1258-34.16.	78	12	f	BE/a	1996-03-26	Burton Latimer		96/443
9757	Boron	38-56.14-56-38-12-1458-12.36.	78	12	f	B/a	1987-11-18	Barrow Gurney		88/44
9758	Polonium	38-56.14-56-38-12-1458-1236-	78	12	f	B/a	1986-09-03	Barrow Gurney		86/943
9759	Iscalis	38-56.14-56-38-12-1458-14-	58	12	a	B/ac	1984-12-08	Rothwell (Yorks)		85/62
9760	Astatine	38-56.14-56-38-12-1458.36.12-	78	12	f	B/a	1986-06-18	Barrow Gurney		86/694
9761	Rubidium	38-56.14-56-38-12-38-14-	38	12	e	B/ad	1983-02-18	Bristol Cathedral		83/202
9762	Iceland Spar	38-56.14-56-38-12-38.12-14.	78	12	f	B/ac	1996-03-13	Barrow Gurney		96/514
9763	Magnesium	38-56.14-56-38-12-58-14.36.	78	12	f	BE/ac	1980-02-12	Barrow Gurney		80/252
9764	Barley	38-56.14-56-38-12-58.14-14.	58	12	a	B/ac	2010-09-27	Bushey		10/1038
9765	Cregagh	38-56.14-56-38-14-1458-34-	58	12	a	BK/a	2005-12-01	Leicester, St Mary de Castro		06/79
9766	Townsville	38-56.14-56-38-14-38-34.16.	78	12	f	BKO/a	1999-08-24	Burton Latimer		99/875
9767	Folgate	38-56.14-56-38-14-58-14-	58	12	a	BK/a	1977-08-24	Witney		77/823
9768	Voters	38-56.14-56-38-14-58.14-12.	58	12	a	BK/a	1980-02-23	Easton Neston		80/298
9769	Ferrum	38-56.14-56-38-14-58.36.14.56.	78	12	f	BKN/a	1986-02-05	Barrow Gurney		86/202
9770	Titanium	38-56.14-56-38-34-1458-14-	58	12	a	B/ac	1979-04-25	Barrow Gurney		79/412
9771	Queen Charlton	38-56.14-56-38-34-1458-36-	58	12	c	B/ad	1980-12-17	Barrow Gurney		81/95
9772	Laphroaig	38-56.14-56-38-34-58.1236-14.	78	12	f	BK/ac	1995-02-25	Doncaster		95/301
9773	Ridware	38-56.14-56-38-34-58.14-14.	58	12	a	B/ac	2005-06-09	Leicester, St Mary de Castro		05/719
9774	Argon	38-56.14-56-38-34-58.16.34-	78	12	f	BE/a	1979-10-10	Barrow Gurney		79/975
9775	Woollahra	38-56.14-56-38.12-12.58-34.16.	78	12	f	BE/a	1995-08-22	Burton Latimer		95/1105
9776	Fremantle	38-56.14-56-38.12-14.38.16-16.	78	12	f	B/acY	1989-04-28	East Ilsley		89/485
9777	Cotterdale	38-56.14-56-38.12-14.58-14-	58	12	a	B/ac	1996-04-13	Burley		96/518
9778	Iverium	38-56.14-56-38.14-12.58.14.36.12.	78	12	f	BDGK/a	1984-11-24	Greasley		85/13
9779	Campton	38-56.14-56-38.14-12.58.16-16.	58	12	d	BDK/ad	2009-07-24	Campton		09/826
9780	St Nicholas	38-56.14-56-38.14-14.58-12-	58	12	a	BK/a	1992-06-28	Hereford, St Nicholas		92/1013
9781	Turquoise	38-56.14-56-38.14-14.58-34-	58	12	a	BK/a	1993-12-22	Barrow Gurney		94/131
9782	Cleeve	38-56.14-56-38.14-14.58-36.14.	78	12	f	BK/abe	1976-10-15	Bristol Cathedral		67/101 76/926
9783	Greyfriars	38-56.14-56-38.14-14.58.12-12.	58	12	a	BK/a	2006-06-08	Leicester, St Mary de Castro		06/623
9784	Thorner	38-56.14-56-38.14-14.58.14-14.	58	12	a	BK/a	1972-02-05	Thorner		72/182
9785	Francium	38-56.14-56-38.14-34.58-16-	78	12	f	BDK/aY	1983-11-09	Barrow Gurney		83/1091
9786	Linfield	38-56.14.56-12.38-14-58-14-	58	12	a	B/ac	1981-01-03	Weedon Bec		81/124
9787	How Stean	38-56.14.56-12.38-14-58.14-12.	58	12	a	B/ac	1996-07-13	Birstall (Yorks)		96/858
9788	Boycott	38-56.14.56-12.38-14-58.36-36.	18	12	e	BE/ac	1989-09-09	Moulton (Northants)		89/949
9789	Chiddingfold	38-56.14.56-12.38.14-14.58-34-	58	12	a	B/ac	1993-11-28	Chiddingfold		94/12
9790	Alisonian	38-56.14.56-12.38.14-14.58.14-1236.	78	12	f	B/ac	1998-05-02	Higham Ferrers		98/534
9791	Humber	38-56.14.56-12.38.14-14.58.14-14.	58	12	a	B/ac	1980-12-29	Rothwell (Northants)		81/97
9792	Chichele	38-56.14.56-12.38.14-14.58.14-36.	78	12	f	BE/ac	1993-08-24	Burton Latimer		93/951
9793	Panamera	38-56.14.56-56.38-14-38.56-56.	18	12	f	B/ad	Spliced			09/1070
9794	Brick Lane	38-56.14.56-58.1236-14-58.14-14.	78	12	c	B/ac	1998-09-14	Spitalfields		98/993
9795	Odsey	38-56.14.56-58.16-12-38-14-	58	12	e	B/ac	1997-03-07	Meldreth		97/369
9796	Arsenic	38-56.14.56-58.16-12-38.14-56.	18	12	d	B/ac	1986-11-18	Barrow Gurney		87/11
9797	Wanstead	38-56.14.56-58.16-12-58-34-	18	12	b	B/ac	1986-01-01	Wanstead		86/118
9798	Erica	38-56.14.56-58.16-14-1458-14-	18	12	b	B/ac	1996-01-13	Hackney, St John-at-Hackney		96/226
9799	Ytterbite	38-56.14.56-58.16-14-58-14-	78	12	c	B/ac	1997-04-09	Barrow Gurney		97/454
9800	HM & HG	38-56.14.56-58.16-14-58.14-34.	78	12	c	B/ac	1996-08-23	Spitalfields		96/1055
9801	Tamerton	38-56.14.56-58.16-34-58-12-	18	12	b	B/ac	1986-03-18	Meldreth		86/337
